Año;Mes;Institución;Suficiencia patrimonial;Proporción de activos improductivos;Proporción de activos productivos;Eficiencia del financiamiento;Morosidad cartera total;Cobertura cartera problemática;Eficiencia de costos operacionales en el manejo del activo;Grado de Absorción;Eficiencia en el manejo de gastos de personal en el manejo de activos;ROE;ROA;Intermediación financiera;Margen de intermediación que genera el patrimonio;Margen de intermediación que genera el activo;Rendimiento de la cartera por vencer;Liquidez;Cartera improductiva descubierta en relación al patrimonio y resultados ;Cartera Improductiva sobre el Patrimonio de Diciembre. ;Porcentaje de los activos totales que están financiados con el patrimonio real de la entidad;Cambio relativo de la participación de los activos improductivos netos que mantiene la institución en relación a sus activos totales.;Índice de Capitalización Neto: Solvencia
2023;Junio;SOLIDARIDAD, EMPRENDIMIENTO Y COOPERACIÓN;2,148854926;0,071027991;0,928972009;1,135357173;0,022579827;1,376248682;0,043255309;0,965082123;0,015378199;0,026867068;0,003690647;1,003180239;0,01139307;0,001565031;0,148529352;0,188606793;0;0,127845139;0,145790707;1,071027991;0,136122219
2023;Junio;SUMAC LLACTA LTDA;1,434746514;0,216015314;0,783984686;1,000012475;0,082539062;0,699079312;0,101672553;1,205533901;0,044653903;0,007363732;0,001422257;1,116965957;-0,089748588;-0,017334358;0,203183091;0,309866565;0,109333626;0,364587412;0,172912007;1,216015314;0,142195584
2023;Junio;SUMAK SAMY LTDA;4,300125026;0,045608992;0,954391008;1,187379693;0,07121539;1,139931969;0,066912272;0,818436493;0,025463369;0,102838868;0,016413528;1,39707237;0,093004658;0,014843945;0,214343423;0,223047094;0;0,403864128;0,166853784;1,045608992;0,159575697
2023;Junio;UNIBLOCK Y SERVICIOS LTDA;1,079081799;0,140898877;0,859101123;1,035227852;0,135493114;0,496881847;0,044450429;1,135688815;0,019154767;0,014670543;0,002025419;1,102690489;-0,038467325;-0,005310809;0,199691728;0,345318672;0,433919733;0,868434593;0,134692578;1,140898877;0,118058297
2023;Junio;UNIDAD Y PROGRESO;3,661911927;0,061012783;0,938987217;1,216307307;0,128958947;0,944644496;0,038445109;0,879447747;0,017248713;0,028328989;0,005814325;1,439404613;0,025676639;0,005269949;0,172859543;0,338454755;0,031817816;0,582863729;0,20680011;1,061012783;0,194908217
2023;Junio;UNIOTAVALO LTDA;3,363291491;0,042650158;0,957349842;1,136968214;0,081051317;1,003470976;0,068905085;1,234417891;0,030481296;0,010207983;0,001283457;1,047035619;-0,104073116;-0,013085184;0,177791547;0,243719461;0;0,561595176;0,118006445;1,042650158;0,113179329
2023;Junio;UNIVERSIDAD CATOLICA DEL ECUADOR;6,830885439;0,032585963;0,967414037;1,262190833;0,041966791;2,253153553;0,044668181;0,838484414;0,018837376;0,054312468;0,011195064;0,846014271;0,041743675;0,008604343;0,108396334;0,211794439;0;0,121819393;0,216355738;1,032585963;0,209528064
2023;Junio;UNIVERSIDAD DE GUAYAQUIL LTDA;2,763490562;0,193789145;0,806210855;1,988545645;0,173446695;0,63115904;0,088421835;225,8786975;0,051626505;-0,145099102;-0,082666926;1,991990158;-0,154513171;-0,088030378;0,159602895;0,141477609;0,096509864;0,241774204;0,532341052;1,193789145;0,445925525
2023;Junio;VILCABAMBA CACVIL;1,55621667;0,104381142;0,895618858;1,069738809;0,105558573;0,766545905;0,050448563;0,640089948;0,023341881;0,250415201;0,033158343;1,438033444;0,214224747;0,02836624;0,172793518;0,270660619;0,15187966;0,729516036;0,141577288;1,104381142;0,128196039
2023;Junio;VT_TOTAL SEGMENTO 3;1,956895825;0,106435642;0,893564358;1,126673587;0,081505083;0,814120022;0,061213487;1,036783843;0,026647886;0,020779817;0,003452394;1,169215437;-0,01307186;-0,002171781;0,155265088;0,263277694;0,069509482;0,378061032;0,173199404;1,106435642;0,156538164
2023;Julio;1 DE JULIO;0,556785204;0,34916464;0,65083536;0,831187299;0,453430677;0,408496929;0,066845039;1,27405902;0,024873308;-0,06732301;-0,011881671;1,227949617;-0,081472256;-0,014378836;0,236634567;0,095704214;1,366217383;2,219463008;0,187280977;1,34916464;0,138812545
2023;Julio;13 DE ABRIL;3,132694213;0,107555405;0,892444595;1,37395382;0,114169893;0,813578904;0,089684354;1,029873198;0,029785643;0,033477488;0,010895285;1,357943346;-0,007993351;-0,002601445;0,175351007;0,239782686;0,05688072;0,310976357;0,31980599;1,107555405;0,288749428
2023;Julio;15 DE AGOSTO DE PILACOTO;0,511225429;0,151267098;0,848732902;0,939809726;0,079735978;0,253238726;0,056844716;1,090351881;0,029296283;0,003510523;0,00022632;0,843839789;-0,073065121;-0,004710431;0,216364142;0,780460215;0,695372334;0,932919818;0,062377682;1,151267098;0,054181764
2023;Julio;16 DE JUNIO;1,26525101;0,236387341;0,763612659;1,214171349;0,083035972;0,775353066;0,0936502;4,193436054;0,037835367;-0,175506512;-0,054396126;1,215590673;-0,230102944;-0,071317631;0,151276134;0,146930483;0,048432972;0,19373763;0,276307321;1,236387341;0,223479578
2023;Julio;4 RIOS;1,973632752;0,046008028;0,953991972;1,069891118;0,03946515;0,422947617;0,036921626;1,647800435;0,016594838;-0,069662499;-0,005365775;0,948894505;-0,188444735;-0,014515013;0,127079202;0,324740031;0,216415748;0,361832907;0,082835683;1,046008028;0,079192206
2023;Julio;ABDON CALDERON LTDA;3,232899592;0,117265302;0,882734698;1,090585523;0,073209165;1,160746167;0,061114903;0,707904795;0,020959681;0,112635316;0,01752785;1,221197251;0,162047608;0,02521719;0,166086967;0,245023159;0;0,377526787;0,160063217;1,117265302;0,143263392
2023;Julio;ANTORCHA LTDA;2,211973773;0,187521481;0,812478519;1,377614129;0,099444123;0,934340551;0,106035524;1,031344514;0,030562591;9E-17;0;1,830323536;-0,009101928;-0,00322262;0,179455802;0,193215977;0,016490628;0,251153919;0,343734261;1,187521481;0,289455195
2023;Julio;BASE DE TAURA;4,459557718;0,056093864;0,943906136;1,236949049;0,05042118;0,837224337;0,086850565;1,050728805;0,044690027;0,003869352;0,000745982;1,131349814;-0,021749355;-0,004193114;0,149692083;0,165629021;0,035930654;0,221225359;0,193915022;1,056093864;0,183615329
2023;Julio;CACPE CELICA;3,550339723;0,0832501;0,9167499;1,280605691;0,121922218;0,678513355;0,046325946;1,155728755;0,020279629;-0,003616519;-0,00092443;1,261272453;-0,024420466;-0,006242193;0,158074942;0,260417167;0,135549135;0,42074533;0,254135493;1,0832501;0,234604633
2023;Julio;CAMARA DE COMERCIO DE RIOBAMBA LTDA;0,805831222;0,26493278;0,73506722;0,941990427;0,189713067;0,431325007;0,054186367;1,062840246;0,023760587;0,001438805;0,000294387;0,980204942;-0,015658259;-0,00320376;0,179159899;0,294879313;0,388215245;0,683227019;0,207959248;1,26493278;0,164403399
2023;Julio;CAMARA DE COMERCIO DE SANTO DOMINGO EN LIQUIDACION;0,257096813;0,264803035;0,735196965;0,801805167;0,268586702;0,094817019;0,047900229;0,983157111;0,017876923;0,126186102;0,010356209;0,739027998;0,009998664;0,0008206;0,208706257;0,229526948;2,333453159;2,839657377;0,061369753;1,264803035;0,048521193
2023;Julio;CAMARA DE COMERCIO JOYA DE LOS SACHAS LTDA;1,480405026;0,119182532;0,880817468;1,021830991;0,064818767;0,909666922;0,067759303;1,330959613;0,021304141;0,012071739;0,001477358;1,031075223;-0,137677555;-0,016849191;0,16945547;0,356348528;0,039624824;0,441523075;0,108257189;1,119182532;0,096728806
2023;Julio;CAMPESINA COOPAC;1,214107064;0,13435501;0,86564499;1,034628598;0,087012183;0,926006314;0,069444411;1,138209294;0,031713277;0,031584957;0,004039634;1,152531222;-0,065931159;-0,008432424;0,177926918;0,16560238;0,045423353;0,625414494;0,117807413;1,13435501;0,103854095
2023;Julio;CAÑAR LTDA;4,511711983;0,050701949;0,949298051;1,2234083;0,070281555;1,042285422;0,046547808;0,70887677;0,018854941;0,091537949;0,016819199;1,040375811;0,104040211;0,019116367;0,149831124;0,166488102;0;0,305382051;0,190655797;1,050701949;0,181455642
2023;Julio;CHUNCHI LTDA;13,4448658;0,017081946;0,982918054;1,159676602;0,036414609;2,315256203;0,063224913;0,82400369;0,022868627;0,186817434;0,023018605;1,445757565;0,109597603;0,013504007;0,172549468;0,165606439;0;0,276294114;0,127388038;1,017081946;0,12524855
2023;Julio;CIUDAD DE QUITO;4,181524258;0,023204893;0,976795107;1,108493424;0,037203952;1,442480124;0,068639669;0,996290026;0,038133499;0,022161793;0,002056433;0,626602047;0,00275455;0,0002556;0,146844231;0,114666127;0;0,217036578;0,094671264;1,023204893;0,092524249
2023;Julio;CIUDAD DE ZAMORA;4,671928539;0,063390437;0,936609563;1,294537697;0,029026684;0,993149895;0,055084943;0,842904521;0,023420872;0,034327064;0,008825653;1,335999674;0,039930799;0,010266401;0,153089736;0,326894611;0,000629638;0,093737403;0,253192498;1,063390437;0,23809928
2023;Julio;COCA LTDA;2,492689435;0,105216266;0,894783734;1,220540878;0,082527472;1,000678143;0,081449399;0,797879241;0,036790247;0,138931303;0,032476045;1,172161945;0,08826705;0,020632965;0,195613009;0,196181009;0;0,311312563;0,236672797;1,105216266;0,214141616
2023;Julio;COORAMBATO LTDA;-18,57186619;0;1,009960027;1,494542737;0,072026167;1,504159979;0,095001801;0,771966958;0,037831042;0,122311443;0,035707451;1,711184651;0,096125618;0,028062794;0,204279902;0,285171394;0;0,260682415;0,277852823;0;0
2023;Julio;COORCOTOPAXI LTDA;4,408549026;0,056143627;0,943856373;1,119918441;0,085596335;0,872101672;0,082095519;1,124923418;0,041513553;0,04036216;0,00589965;1,211221642;-0,062371836;-0,009116756;0,205212627;0,265644054;0,06640784;0,530792176;0,140824714;1,056143627;0,133338601
2023;Julio;CORPUCOOP LTDA;2,389957875;0,056542864;0,943457136;1,063653712;0,054776422;0,676417573;0,054175662;0,983547358;0,02254157;0,019163213;0,001806742;0,993481848;0,009612067;0,000906243;0,191083911;0,144181123;0,159152158;0,496801287;0,097030688;1,056542864;0,09183791
2023;Julio;CRECER WIÑARI LTDA;1,211538323;0,088626491;0,911373509;1,034907472;0,063018612;0,547184936;0,107901183;1,018115049;0,050714752;0,006505274;0,00057867;1,066598898;-0,021582595;-0,001919857;0,234431138;0,215093124;0,247158375;0,547554054;0,094405741;1,088626491;0,086720047
2023;Julio;CREDI FACIL LTDA;1,344237037;0,10299369;0,89700631;1,049504253;0,106011697;0,682051096;0,04825819;0,965749755;0,021536279;0,04342092;0,005271721;1,37014205;0,014096676;0,001711473;0,207159232;0,170171361;0,230252486;0,740711591;0,123830586;1,10299369;0,112267719
2023;Julio;CREDIAMBATO LTDA;4,181020168;0,036179275;0,963820725;1,16081427;0,035738657;0,773388035;0,051959688;0,718247182;0,017169902;0,186199722;0,022509172;1,098056882;0,168608853;0,020382661;0,157264704;1,56493866;0,055628389;0,271891699;0,130952872;1,036179275;0,126380517
2023;Julio;CREDIMAS;1,996913914;0,053269107;0,946730893;1,090919071;0,059473801;1,005929999;0,059443092;1,020286572;0,021448849;0,014867705;0,001324321;0,914165566;-0,013269011;-0,001181919;0,200174116;0,204134983;0;0,435479486;0,09831245;1,053269107;0,093340296
2023;Julio;CRISTO REY;4,103955448;0,063654844;0,936345156;1,280185071;0,128019522;0,940828084;0,088004418;0,994990867;0,049276577;0,023957223;0,005815309;1,258064032;0,001825205;0,000443045;0,166377917;0,204339399;0,028430957;0,487102537;0,23219114;1,063654844;0,218295569
2023;Julio;DE INDIGENAS CHUCHUQUI LTDA;1,35815439;0,14368179;0,85631821;1,074662623;0,093004244;0,953452739;0,070499805;0,998748858;0,03338926;0,096042404;0,014060221;1,018381254;0,000603266;8,83157E-05;0,174326076;0,139111779;0,022976643;0,520675606;0,14311367;1,14368179;0,125134168
2023;Julio;DE LA MICROEMPRESA FORTUNA;1,030646844;0,136768455;0,863231545;1,006659139;0,091668731;0,704868181;0,039938623;1,971195469;0,013765395;-0,116435574;-0,015295577;0,876155144;-0,149792434;-0,019677506;0,152802095;0,269964096;0,168584191;0,533032901;0,118019583;1,136768455;0,103820248
2023;Julio;DE LOS EMPLEADOS JUBILADOS Y EX-EMPLEADOS DEL BANCO CENTRAL DEL ECUADOR;2,673432549;0,058514656;0,941485344;1,153680316;0,088671216;0,753692464;0,055127766;1,042291531;0,022978736;0,041736579;0,006356287;0,465304406;-0,014687502;-0,002236838;0,15763876;0,226073662;0,0535401;0,22269079;0,149897713;1,058514656;0,141611372
2023;Julio;DEL AZUAY;63,47300892;0,006588123;0,993411877;1,209550603;0,078236189;1,179995827;0,046147574;0,558697118;0,019711357;0,21797109;0,032663193;1,555706798;0,243248104;0,03645098;0,190515088;0,529470667;0;0,505510339;0,152481617;1,006588123;0,151483624
2023;Julio;DEL MAGISTERIO DE PICHINCHA;1,333300102;0,296726525;0,703273475;1,205934161;0,065434606;1,075817789;0,058027811;1,066238436;0,014242531;0,007805489;0,003097233;3,97415655;-0,009084857;-0,003604889;0,149593029;0,130078862;0;0,086206577;0,389622401;1,296726525;0,30046613
2023;Julio;DR CORNELIO SAENZ VERA LTDA;4,160635476;0,140422849;0,859577151;2,128193692;0,006173659;2,702782527;0,059120507;0,723573064;0,021860286;0,031491867;0,018141936;1,737580644;0,039205851;0,022585833;0,139079643;0,344000483;0;0,006818917;0,583349182;1,140422849;0,511520076
2023;Julio;ECUACREDITOS LTDA;1,472447978;0,140321527;0,859678473;1,016882049;0,088821969;0,923834957;0,078508111;1,00700302;0,034815119;0,01054694;0,001406544;1,220799514;-0,004093946;-0,00054597;0,219576323;0,235883066;0,042851984;0,566012536;0,13088409;1,140321527;0,114778233
2023;Julio;ECUAFUTURO LTDA;1,088988665;0,126707431;0,873292569;1,026939237;0,052245403;0,776883562;0,089680256;1,005516281;0,049773342;0,005473456;0,00067571;1,325023157;-0,003985251;-0,000491988;0,197270973;0,187262779;0,078211932;0,351513494;0,12670887;1,126707431;0,112459425
2023;Julio;EDUCADORES DE PASTAZA LTDA;1,10375765;0,275580726;0,724419274;1,100632481;0,014026513;1,576169445;0,0604796;0,974779771;0,02507965;0,059192831;0,017128079;2,136203097;0,005407691;0,001564773;0,157699403;0,815989166;0;0,030645924;0,286548153;1,275580726;0,224641332
2023;Julio;EDUCADORES Y ASOCIADOS ZAMORA CHINCHIPE;14,61127855;0,042136781;0,957863219;2,076888282;0,016026104;2,499730868;0,066315607;0,799766959;0,024121663;0,02570754;0,012837877;1,769834255;0,033247219;0,016603056;0,131507259;0,275582474;0;0,026876552;0,491682127;1,042136781;0,471801913
2023;Julio;EMPRENDEDORES COOPEMPRENDER LIMITADA;4,676866887;0,026137259;0,973862741;1,100673053;0,098333833;0,871938411;0,050942585;0,927201008;0,018436434;0,058644341;0,005403962;1,180341538;0,043405648;0,003999746;0,165068609;0,368474704;0,10622353;0,856579679;0,090306714;1,026137259;0,088006466
2023;Julio;ESPERANZA DEL FUTURO LTDA;2,346258584;0,05649964;0,94350036;1,104967684;0,070292765;0,92503019;0,055744439;0,982349451;0,02484224;0,016620297;0,001943395;1,018961799;0,008565871;0,001001599;0,188741953;0,30672609;0,034311491;0,461901346;0,124215495;1,05649964;0,117572681
2023;Julio;ETAPA;3,169897311;0,0554522;0,9445478;1,161152352;0,094796598;1,014000824;0,058648908;0,887591459;0,02376803;0,045809317;0,007646481;1,611889077;0,044497779;0,007427559;0,149321438;0,200492584;0;0,508848824;0,168124018;1,0554522;0,159290983
2023;Julio;FINANCREDIT LTDA;3,990774575;0,055545292;0,944454708;1,155660892;0,059884299;1,040650669;0,078757298;1,061320914;0,027610656;0,068460162;0,010927241;1,244266459;-0,028508877;-0,004550433;0,186630562;0,29926114;0;0,323880589;0,151567555;1,055545292;0,143591711
2023;Julio;FOCLA;1,883439827;0,11647628;0,88352372;1,131845612;0,080736472;1,012035186;0,056677959;0,749278359;0,021734606;0,094759832;0,019458882;1,544925585;0,092356877;0,018965436;0,183045864;0,204824394;0;0,362573443;0,204075223;1,11647628;0,182785095
2023;Julio;FUTURO LAMANENSE;3,789366913;0,106756559;0,893243441;1,321956474;0,07292313;0,816532302;0,103370396;1,073111345;0,02515244;-0,001502237;-0,000453659;1,989524605;-0,023320864;-0,007042651;0,185730059;0,133709407;0,041050173;0,223552321;0,299252797;1,106756559;0,270387191
2023;Julio;GAÑANSOL LTDA;5,320819234;0,033664065;0,966335935;1,160136848;0,047835908;0,958784821;0,065780831;1,036299701;0,033299272;-0,008471698;-0,001128602;0,908628487;-0,017296045;-0,002304183;0,154039479;0,36683045;0,011221722;0,270961148;0,130248249;1,033664065;0,126006362
2023;Julio;GONZANAMA;3,459624328;0,04545076;0,95454924;1,133985237;0,035242066;1,910092922;0,051487329;0,868831702;0,015668473;0,067759882;0,009422088;0,91896275;0,055900935;0,007773088;0,155741176;0,390074258;0;0,180008519;0,135750259;1,04545076;0,129848544
2023;Julio;GRUPO DIFARE;3,114101662;0,068531413;0,931468587;1,227956638;0,005458472;1,613517433;0,048730893;0,928322212;0,025267102;0,036481504;0,008257894;0,835216643;0,016622397;0,003762619;0,132729496;0,238227186;0;0,016546507;0,211088155;1,068531413;0,197549789
2023;Julio;HERMES GAIBOR VERDESOTO;3,190394033;0,09039611;0,90960389;1,239369436;0,133109046;0,845139971;0,05706191;0,910508778;0,023497381;0,01672024;0,003967862;1,651757235;0,023633531;0,005608447;0,188996003;0,370439705;0,076365069;0,497780012;0,235984435;1,09039611;0,216420833
2023;Julio;ILINIZA LTDA;3,739069615;0,058897708;0,941102292;1,179755493;0,049264395;0,849021641;0,102009304;1,043868373;0,05175811;-0,014205938;-0,002695458;1,364755825;-0,022593471;-0,004286922;0,211426443;0,337812056;0,036606127;0,240538239;0,178437552;1,058897708;0,168512549
2023;Julio;IMBABURA IMBACOOP LTDA;0,75781765;0,201033005;0,798966995;0,929531055;0,066248353;0,566162306;0,09828971;1,151314147;0,030976367;-0,044704677;-0,004417855;0,933957854;-0,130717953;-0,012917954;0,210443869;0,271865956;0,219250233;0,493415145;0,098871103;1,201033005;0,08232172
2023;Julio;INDIGENAS GALAPAGOS LTDA;2,54392201;0,08446968;0,91553032;1,114245501;0,034094628;1,138677723;0,082431139;1,025728837;0,04351783;0,027289293;0,00441113;1,474059425;-0,012791495;-0,002067659;0,212872568;0,565686753;0;0,180833768;0,148643935;1,08446968;0,137066013
2023;Julio;JADAN;4,604628436;0,056108502;0,943891498;1,306871678;0,05580457;1,53386179;0,048945864;0,543900357;0,024297366;0,130871523;0,030847519;1,554218393;0,174133088;0,041044634;0,163354678;0,186619539;0;0,230099711;0,240028483;1,056108502;0,227276348
2023;Julio;JUVENTUD UNIDA LTDA;1,45676936;0,121570835;0,878429165;1,052375718;0,070141491;0,692216638;0,075567622;0,974115743;0,023952545;0,041952059;0,006096319;1,282981533;0,013818042;0,002007987;0,214769864;0,577712539;0,119022332;0,395478606;0,147049232;1,121570835;0,131110071
2023;Julio;KISAPINCHA LTDA;1,482301112;0,071946449;0,928053551;1,05960667;0,098904546;0,771205451;0,067001425;0,937972701;0,03605354;0,11349872;0,009409307;1,19956384;0,053445363;0,004430745;0,21359349;0,32530719;0,235135696;1,091265697;0,084510932;1,071946449;0,078838763
2023;Julio;LA DOLOROSA LTDA;2,195125965;0,122373224;0,877626776;1,272533235;0,093952198;0,753711667;0,080632099;1,273794527;0,038943926;0,008650582;0,002153714;0,986006521;-0,069613032;-0,017331388;0,142918302;0,18265711;0,061607298;0,251387581;0,243184885;1,122373224;0,216670248
2023;Julio;LA FLORESTA LTDA;1,821223977;0,107332905;0,892667095;1,077257938;0,060124498;0,655993371;0,077308764;1,02273467;0,043882207;0,007647331;0,000879019;1,117099352;-0,01495085;-0,001718519;0,197155787;0,331425591;0,137101037;0,400247411;0,119999755;1,107332905;0,108368273
2023;Julio;LA NUESTRA LTDA;0,565937079;0,155136899;0,844863101;0,938569247;0,093070579;0,236917652;0,062686718;0,963940285;0,008494659;0,04737049;0,004060496;1,757409751;0,027357503;0,002345026;0,182686574;0,405645508;0,648013225;0,87162283;0,086843708;1,155136899;0,075180447
2023;Julio;LAS NAVES LTDA;1,59267256;0,098080844;0,901919156;1,05822072;0,021831873;1,082329671;0,075838898;0,966695136;0,028249449;0,03223289;0,003906926;1,316377354;0,021556301;0,002612824;0,17529627;0,239953336;0;0,149582274;0,123128357;1,098080844;0,112130502
2023;Julio;LOS ANDES LATINOS LTDA;3,932346297;0,081744851;0,918255149;1,113038783;0,025615835;1,248325775;0,105198778;0,987540106;0,053802053;0,05645298;0,008044498;1,441253971;0,009314472;0,001327304;0,197678844;0,360242504;0;0,150803817;0,142926022;1,081744851;0,132125447
2023;Julio;MAGISTERIO MANABITA LIMITADA;7,470940349;0,084606121;0,915393879;2,544271378;0,05371008;1,371965747;0,115084817;1,04176354;0,038231876;0,059490396;0,032444152;4,441059758;-0,008459732;-0,004613666;0,154568905;0,287097248;0;0,088991501;0,546859371;1,084606121;0,50420089
2023;Julio;MARCABELI LTDA;0,7240131;0,124838907;0,875161093;0,978527629;0,06489467;0,436833327;0,099591045;1,336732358;0,049236134;-0,240548487;-0,019986227;1,015911984;-0,301948232;-0,02508769;0,189755407;0,088736153;0,36855865;0,582952303;0,081726561;1,124838907;0,072656236
2023;Julio;METROPOLIS LTDA;1,823527115;0,094372238;0,905627762;1,082360048;0,016955748;1,924371978;0,069798571;0,883044684;0,024153777;0,07075789;0,010458636;1,346878036;0,062543707;0,009244508;0,180929688;0,311229907;0;0,089477217;0,145509306;1,094372238;0,132961438
2023;Julio;METROPOLITANA LTDA;4,768016696;0,075891828;0,924108172;1,471867971;0,001309462;14,92746989;0,054071195;0,992233105;0,017723325;0,010849324;0,00356916;0,781055237;0,001286578;0,000423253;0,121243506;0,121306063;0;0,0018222;0,329024537;1,075891828;0,30581563
2023;Julio;MICROEMPRESARIAL SUCRE;2,403629905;0,217971958;0,782028042;1,110706319;0,09867179;0,829219685;0,071567041;0,987469521;0,025124718;0,035798171;0,008348261;0,936571027;0,003894232;0,000908149;0,165803669;0,597648798;0,046557339;0,278242515;0,23416873;1,217971958;0,192261183
2023;Julio;MIGRANTES DEL ECUADOR LTDA;2,458759996;0,08160815;0,91839185;1,136327196;0,046997265;0,902724263;0,107520041;0,976346648;0,052112281;0,037217412;0,006552428;1,392195411;0,014795239;0,002604822;0,212471695;0,41027662;0,022756431;0,238619167;0,16286504;1,08160815;0,15057675
2023;Julio;MULTIEMPRESARIAL;1,962311818;0,066173033;0,933826967;1,082141467;0,071286542;0,800110891;0,065324165;1,038928571;0,03172821;0,004194063;0,000566557;1,153730688;-0,018119586;-0,002447691;0,159404966;0,216103045;0,103536033;0,519301956;0,118697035;1,066173033;0,111329992
2023;Julio;NEGOCIOS ANDINOS LTDA;2,593391319;0,06187704;0,93812296;1,219425071;0,135207774;1,123072214;0,0602682;0,907924857;0,015939317;0,10683206;0,015574459;1,062492042;0,04192464;0,006111963;0,196854071;0,376574324;0;0,763560702;0,13541706;1,06187704;0,127526121
2023;Julio;NUEVA ESPERANZA LTDA;1,977240799;0,078164186;0,921835814;1,096308333;0,05137853;0,796562187;0,064988805;1,026267879;0,028228694;0,021997092;0,003136679;1,383960838;-0,011665357;-0,001663423;0,166250675;0,152874275;0,059880074;0,297986269;0,142181699;1,078164186;0,131873884
2023;Julio;OCCIDENTAL;0,934242861;0,142002043;0,857997957;1,00567989;0,147179502;0,354704949;0,075720371;1,01259474;0,043639004;0,003649305;0,000404368;1,065519089;-0,00849963;-0,000941816;0,211792371;0,203262263;0,710502619;1,103044568;0,118715483;1,142002043;0,103953827
2023;Julio;"ORDEN Y SEGURIDAD ""OYS""";0,734837935;0,388945593;0,611054407;0,861459725;0,08971898;1,111816558;0,064691093;1,629746674;0,033604729;0,000389859;0,000108015;0,899628863;-0,090222288;-0,024997137;0,179727935;0,129795975;0;0,202959508;0,250907391;1,388945593;0,180645946
2023;Julio;PICHINCHA LTDA;1,675771068;0,118565089;0,881434911;1,132918542;0,171995631;0,654607823;0,084356607;1,106242398;0,03776455;0,036458315;0,007099218;1,51406375;-0,041605692;-0,008101523;0,178478172;0,272350685;0,282161512;0,835342939;0,186355431;1,118565089;0,166602223
2023;Julio;PILAHUIN;0,408383051;0,336254233;0,663745767;0,770406069;0,24661456;0,292923938;0,06991144;0,939997841;0,031315144;0,019216606;0,002258605;0,922406271;0,037968608;0,004462603;0,24907772;0,179163186;1,141692305;1,632815491;0,120955552;1,336254233;0,090518367
2023;Julio;PUJILI LTDA;2,476592051;0,066855222;0,933144778;1,11683634;0,066769065;0,829389167;0,05647158;0,69157672;0,020897791;0,211763669;0,028485351;1,431259111;0,187226194;0,025184697;0,201153105;0,312207877;0,072004966;0,470956577;0,141136091;1,066855222;0,1322917
2023;Julio;PUSHAK RUNA LTDA;1,348090245;0,119955433;0,880044567;1,045114463;0,089150183;0,686862393;0,095706489;1,027655421;0,034248557;0,086480276;0,012289704;1,204820199;-0,018123822;-0,002575575;0,21331479;0,155235053;0,186835862;0,626949411;0,13084309;1,119955433;0,116828836
2023;Julio;RHUMY WARA;3,541626552;0,05527072;0,94472928;1,139941053;0,061706688;0,78618854;0,080435629;1,080900424;0,040736269;0,041505694;0,00669753;1,518086579;-0,037308396;-0,006020237;0,178223674;0,40707062;0,070946527;0,339078707;0,147812412;1,05527072;0,140070608
2023;Julio;RURAL SIERRA NORTE;4,095258239;0,084998023;0,915001977;1,221275599;0,04862849;1,021371926;0,106017719;0,973867651;0,059886938;0,020601962;0,004235731;1,549285026;0,013836848;0,002844834;0,186146996;0,191465195;0;0,222990407;0,199883063;1,084998023;0,184224357
2023;Julio;SALINAS LIMITADA;0,85655841;0,285034352;0,714965648;1,136417373;0,086669007;0,631603233;0,080968299;0,994116647;0,028661976;0,013248123;0,002842627;1,195841208;0,002233249;0,000479184;0,185400876;0,228297439;0,102950745;0,281594139;0,214424304;1,285034352;0,166862702
2023;Julio;SALITRE LTDA;1,374199996;0,190929422;0,809070578;1,079770856;0,132881401;0,938722834;0,084659032;1,002274276;0,043329831;0,031831164;0,006289668;0,820168334;-0,000972198;-0,000192101;0,215223374;0,440728918;0,024786351;0,411843197;0,198382054;1,190929422;0,166577507
2023;Julio;SAN CRISTOBAL LTDA;4,340261359;0,05290592;0,94709408;1,25254633;0,019859035;2,981739759;0,046294501;0,696780003;0,018803144;0,127202753;0,026399089;0,876081856;0,097073154;0,020146127;0,154705734;0,275318688;0;0,064388682;0,21509145;1,05290592;0,204283636
2023;Julio;SAN JORGE LTDA;3,950752868;0,047538977;0,952461023;1,182278154;0,104714603;0,790142732;0,051111094;1,036083153;0,022122183;0,00493821;0,000791381;1,085050595;-0,011107309;-0,001780021;0,163119855;0,558531747;0,110693604;0,52896905;0,161168493;1,047538977;0,153854411
2023;Julio;SAN JUAN DE COTOGCHOA;4,362760297;0,041487042;0,958512958;1,188045409;0,0751525;0,856205549;0,082082855;1,010716519;0,03963636;0,021178002;0,003581183;1,148845813;-0,005146777;-0,000870316;0,173341666;0,187528268;0,060063658;0,422775002;0,163336857;1,041487042;0,156830426
2023;Julio;SAN MARCOS;5,29552555;0,038970025;0,961029975;1,202385617;0,090684589;0,773840343;0,041649583;0,612406862;0,014951421;0,189238583;0,030026605;1,35422894;0,166130795;0,026360078;0,18279732;0,140116498;0,114849829;0,561711655;0,179392937;1,038970025;0,172664208
2023;Julio;SAN MARTIN DE TISALEO LTDA;1,584423853;0,081203513;0,918796487;1,047150209;0,078191048;0,747019888;0,071280037;0,9409516;0,041024617;0,025710371;0,002725549;1,193882789;0,042195208;0,004473102;0,201742307;0,19557806;0,152192741;0,609805283;0,113927052;1,081203513;0,10537059
